Month,Day,Time,State,F Scale,Injuries,Fatalities,PropLoss,Length,Width,NumberStates,F0
5,22,8:35:00,TX,0,0,0,200000,0.17,20,1,Yes
5,22,10:45:00,TX,0,0,0,20000,0.1,20,1,Yes
5,23,9:46:00,GA,0,0,0,2000,10.18,50,1,Yes
5,23,10:56:00,GA,1,0,0,50000,10.63,100,1,No
5,23,11:46:00,GA,1,2,0,100000,5.22,150,1,No
5,23,12:00:00,GA,1,0,0,500000,1.57,50,1,No
5,23,13:38:00,NC,0,0,0,100000,2.24,30,1,Yes
5,23,13:52:00,IL,0,0,0,0,0.26,15,1,Yes
5,23,14:38:00,NC,1,1,0,1500000,13.74,100,1,No
5,23,15:30:00,IL,0,0,0,0,0.1,10,1,Yes
5,23,15:53:00,GA,2,0,0,0,7.49,300,1,No
5,23,16:16:00,NC,1,0,0,0,0.6,40,1,No
5,23,16:37:00,TX,0,0,0,100000,1.81,200,1,Yes
5,23,19:05:00,IL,0,0,0,0,0.15,10,1,Yes
5,24,6:53:00,FL,-9,0,0,0,0.64,25,1,No
5,24,7:45:00,GA,1,0,0,20000,1.61,200,1,No
5,24,8:47:00,GA,0,0,0,10000,0.28,90,1,Yes
5,24,8:50:00,GA,0,0,0,30000,0.32,90,1,Yes
5,24,9:16:00,GA,0,0,0,8000,0.08,30,1,Yes
5,24,9:43:00,GA,0,0,0,7000,0.13,35,1,Yes
5,24,10:36:00,TN,0,0,0,50000,2.1,75,1,Yes
5,24,12:05:00,GA,0,0,0,25000,2.27,240,1,Yes
5,24,12:40:00,SC,1,0,0,0,2.88,75,1,No
5,24,13:04:00,SC,2,0,0,0,12.1,250,1,No
5,24,13:26:00,NC,0,0,0,10000,1.13,50,1,Yes
5,24,13:41:00,NC,2,0,0,250000,3.2,100,1,No
5,24,14:14:00,NC,2,1,0,9600000,5.94,225,1,No
5,24,14:19:00,SC,1,0,0,100000,8.05,50,2,No
5,24,14:19:00,SC,0,0,0,0,0.67,50,2,Yes
5,24,14:21:00,NC,1,0,0,100000,7.38,50,2,No
5,24,14:48:00,GA,0,0,0,5000,1.12,568,1,Yes
5,24,14:52:00,NC,2,0,0,20000000,16.1,700,1,No
5,24,17:47:00,OH,0,0,0,0,0.2,25,1,Yes
5,24,18:11:00,OH,1,0,0,100000,3.04,100,1,No
5,24,18:26:00,OH,0,0,0,3000,2.61,40,1,Yes
5,24,18:27:00,OH,0,0,0,0,0.72,25,1,Yes
5,24,18:30:00,OH,0,0,0,0,2.23,25,1,Yes
5,24,19:06:00,OH,0,0,0,2000,1.61,90,1,Yes
5,24,19:12:00,OH,0,0,0,100000,1.13,90,1,Yes
5,24,19:16:00,OH,1,0,0,250000,0.4,300,1,No
5,24,19:20:00,OH,1,0,0,50000,4.11,300,1,No
5,24,20:03:00,OH,1,0,0,5000,1.91,160,1,No
5,24,21:09:00,GA,1,0,0,50000,4.2,440,1,No
5,25,13:05:00,CO,0,0,0,0,0.01,25,1,Yes
5,25,15:35:00,CO,0,0,0,0,2.78,100,1,Yes
5,26,12:40:00,WY,0,0,0,1000,11.36,30,1,Yes
5,26,16:20:00,CO,0,0,0,0,0.01,25,1,Yes
5,26,16:53:00,IL,1,0,0,45000,0.29,75,1,No
5,26,17:15:00,CO,0,0,0,0,0.01,25,1,Yes
5,26,18:45:00,CO,0,0,0,0,0.5,75,1,Yes
5,26,22:35:00,KS,0,0,0,0,0.25,50,1,Yes
5,26,22:45:00,KS,0,0,0,0,0.25,30,1,Yes
5,27,13:38:00,MO,1,0,0,25000,0.06,300,1,No
5,27,13:38:00,MO,1,0,0,50000,0.13,50,1,No
5,27,13:50:00,MO,1,0,0,100000,9,100,1,No
5,27,14:05:00,MO,1,0,0,100000,4.97,400,1,No
5,27,14:09:00,MO,1,0,0,0,2.07,100,1,No
5,27,14:25:00,MO,1,0,0,0,0.01,100,1,No
5,27,15:00:00,MO,0,0,0,0,0.01,50,1,Yes
5,27,19:18:00,MO,0,0,0,40000,1.85,85,1,Yes
5,27,19:20:00,OK,0,0,0,0,2.1,100,1,Yes
5,27,19:55:00,OK,-9,0,0,0,0.6,100,1,No
5,27,21:17:00,OK,-9,0,0,0,2.83,50,1,No
5,27,21:39:00,OK,-9,0,0,0,1.5,50,1,No
5,27,22:06:00,OK,-9,0,0,0,2.52,100,1,No
5,27,22:45:00,OK,1,0,0,30000,11.2,700,2,No
5,27,22:45:00,OK,1,0,0,0,1.6,625,2,No
5,27,22:46:00,AR,1,0,0,30000,9.6,700,2,No
5,28,15:53:00,TX,1,0,0,750000,10.27,800,1,No
5,28,16:07:00,TX,1,0,0,35000,4.64,400,1,No
5,28,18:50:00,LA,1,0,0,0,1.13,564,1,No
5,28,18:52:00,LA,1,0,0,0,0.12,127,1,No
5,28,19:07:00,LA,1,0,0,0,0.09,135,1,No
5,30,13:36:00,LA,-9,0,0,0,0.25,50,1,No
5,30,15:39:00,LA,0,0,0,0,0.25,75,1,Yes
5,30,15:59:00,VA,0,0,0,0,0.45,25,1,Yes
5,31,13:44:00,KS,0,0,0,0,0.34,50,1,Yes
5,31,16:58:00,NY,1,0,0,0,1.11,440,1,No
6,5,14:32:00,CO,0,0,0,0,0.01,25,1,Yes
6,5,17:07:00,FL,0,0,0,0,0.06,10,1,Yes
6,5,17:25:00,NC,1,0,0,0,0.28,100,1,No
6,6,12:11:00,FL,1,0,0,0,2.21,70,1,No
6,7,11:49:00,ND,0,0,0,0,0.4,25,1,Yes
6,7,11:59:00,ND,0,0,0,0,3,75,1,Yes
6,7,12:02:00,ND,0,0,0,0,0.25,50,1,Yes
6,7,12:13:00,ND,0,0,0,0,0.5,100,1,Yes
6,7,12:17:00,ND,0,0,0,0,0.58,100,1,Yes
6,7,12:18:00,ND,0,0,0,0,1,100,1,Yes
6,7,12:18:00,ND,0,0,0,0,4,100,1,Yes
6,7,12:23:00,ND,0,0,0,0,1.87,75,1,Yes
6,7,18:28:00,CO,0,0,0,0,0.1,25,1,Yes
6,9,15:05:00,IL,0,0,0,0,0.21,20,1,Yes
6,9,17:09:00,ND,0,0,0,0,2,200,1,Yes
6,9,17:27:00,ND,1,0,0,100000,1.29,600,1,No
6,9,17:45:00,ND,2,0,0,1500000,18,800,1,No
6,9,18:08:00,ND,2,0,0,200000,8,600,1,No
6,9,18:12:00,ND,1,0,0,200000,1,200,1,No
6,9,18:34:00,ND,0,0,0,0,2.05,200,1,Yes
6,9,19:27:00,ND,0,0,0,0,0.1,25,1,Yes
6,9,19:29:00,ND,0,0,0,10000,3,150,1,Yes
6,9,20:32:00,ND,0,0,0,0,0.1,75,1,Yes
6,10,1:10:00,MN,1,0,0,150000,0.6,150,1,No
6,11,6:31:00,MN,1,0,0,200000,1.63,300,1,No
6,12,15:55:00,WY,-9,0,0,0,23.24,40,1,No
6,12,16:40:00,WY,0,0,0,0,2.78,80,1,Yes
6,12,16:40:00,CO,2,0,0,0,14.98,300,2,No
6,12,16:40:00,CO,1,0,0,0,7.24,300,2,No
6,12,16:57:00,WY,2,0,0,0,7.74,200,2,No
6,12,16:49:00,WY,1,0,0,0,0.5,25,1,No
6,12,17:05:00,WY,1,0,0,0,1.51,80,1,No
6,12,17:09:00,WY,2,2,0,603000,25.55,500,2,No
6,12,17:09:00,WY,2,1,0,597000,14.87,200,2,No
6,12,17:30:00,NE,2,1,0,6000,10.68,500,2,No
6,12,17:30:00,WY,2,0,0,10000,1.58,250,1,No
6,12,17:50:00,WY,0,0,0,0,0.69,25,1,Yes
6,12,18:01:00,NE,1,0,0,0,0.96,80,1,No
6,12,18:12:00,NE,-9,0,0,0,0.74,25,1,No
6,12,18:14:00,WY,0,0,0,0,3.14,30,1,Yes
6,12,18:21:00,WI,0,0,0,7000,2.13,50,1,Yes
6,12,18:30:00,NE,1,0,0,25000,4.19,100,1,No
6,12,18:33:00,NE,-9,0,0,0,1.09,25,1,No
6,12,18:36:00,WY,0,0,0,0,0.07,20,1,Yes
6,12,19:13:00,NE,1,0,0,0,0.24,50,1,No
6,12,19:19:00,NE,2,0,0,3500000,31.65,300,1,No
6,12,20:30:00,NE,1,0,0,21000,9.2,10,1,No
6,12,20:40:00,NE,1,0,0,21000,9.2,10,1,No
6,12,21:10:00,SD,0,0,0,0,0.01,7,1,Yes
6,12,22:40:00,NE,1,0,0,21000,9.2,10,1,No
6,13,15:16:00,SD,0,0,0,0,0.12,10,1,Yes
6,13,15:25:00,SD,1,0,0,0,0.25,175,1,No
6,13,15:32:00,SD,0,0,0,0,0.1,10,1,Yes
6,13,17:05:00,SD,0,0,0,0,0.1,10,1,Yes
6,13,17:45:00,MN,0,0,0,0,1.54,35,1,Yes
6,13,17:56:00,MN,1,0,0,0,2.96,300,1,No
6,13,18:28:00,MN,0,0,0,0,0.45,75,1,Yes
6,13,18:29:00,SD,1,0,0,0,0.21,40,1,No
6,13,18:55:00,SD,0,0,0,0,0.12,50,1,Yes
6,13,19:20:00,SD,1,0,0,0,0.36,100,1,No
6,13,19:25:00,SD,0,0,0,0,0.13,90,1,Yes
6,13,19:27:00,MN,1,0,0,0,0.25,170,1,No
6,13,19:30:00,MN,1,0,0,0,0.07,50,1,No
6,14,11:30:00,FL,0,0,0,0,0.01,10,1,Yes
6,14,12:47:00,WI,0,0,0,0,0.1,25,1,Yes
6,14,13:49:00,WI,1,0,0,100000,2.78,100,1,No
6,14,14:28:00,WI,1,0,0,255000,8.02,125,1,No
6,14,14:30:00,WI,0,0,0,2500,2.83,50,1,Yes
6,14,14:31:00,WI,0,0,0,0,3.99,50,1,Yes
6,14,14:40:00,WI,1,0,0,0,3.98,100,1,No
6,14,14:45:00,WI,1,0,0,0,5.08,75,1,No
6,14,14:51:00,WI,1,0,0,75000,5.8,150,1,No
6,14,14:53:00,WI,0,0,0,0,1.21,50,1,Yes
6,14,14:53:00,WI,0,0,0,25000,3.05,50,1,Yes
6,16,15:47:00,NE,0,0,0,0,0.5,25,1,Yes
6,16,16:32:00,NE,1,0,0,350000,2.11,100,1,No
6,16,16:50:00,NE,0,0,0,0,4.52,25,1,Yes
6,16,18:10:00,NE,1,0,0,0,1.44,50,1,No
6,16,19:05:00,NE,2,0,0,0,13.99,250,2,No
6,16,19:05:00,NE,2,0,0,0,9.42,150,2,No
6,16,19:10:00,IA,1,0,0,0,4.57,250,2,No
6,16,19:08:00,NE,1,0,0,0,6.65,300,2,No
6,16,19:08:00,NE,1,0,0,0,4.86,300,2,No
6,16,19:11:00,IA,1,0,0,0,1.79,150,2,No
6,16,19:40:00,NE,0,0,0,0,0.5,20,1,Yes
6,16,20:35:00,IA,1,0,0,30000,1.32,40,1,No
6,16,20:39:00,NE,0,0,0,0,0.94,40,1,Yes
6,16,22:01:00,KS,1,0,0,0,2.63,100,1,No
6,16,22:18:00,MS,1,0,0,0,2.68,100,1,No
6,17,20:47:00,MO,0,0,0,0,4.75,50,1,Yes
6,18,18:05:00,TX,0,0,0,0,6.06,200,1,Yes
6,18,19:00:00,TX,0,0,0,0,1.75,100,1,Yes
6,18,19:05:00,TX,0,0,0,0,2.04,150,1,Yes
6,19,10:20:00,PA,0,0,0,50000,1.05,250,1,Yes
6,19,12:36:00,PA,0,0,0,0,2.1,50,1,Yes
6,19,13:49:00,MD,0,0,0,0,0.22,100,1,Yes
6,19,15:52:00,PA,0,0,0,15000,0.75,60,1,Yes
6,19,15:52:00,PA,0,0,0,20000,0.75,60,1,Yes
6,19,17:15:00,DE,0,0,0,0,0.6,200,1,Yes
6,20,8:15:00,FL,0,0,0,10000,0.39,50,1,Yes
6,21,5:18:00,FL,0,0,0,40000,2.52,75,1,Yes
6,21,7:20:00,MS,0,0,0,0,5.48,50,1,Yes
6,21,14:02:00,AL,0,0,0,0,0.1,25,1,Yes
6,21,14:08:00,AL,0,0,0,0,0.85,25,1,Yes
6,21,17:24:00,MN,0,0,0,0,0.47,75,1,Yes
6,21,17:39:00,MN,0,0,0,0,1.28,100,1,Yes
6,21,17:57:00,AL,1,0,0,50000,4.84,75,1,No
6,21,19:35:00,AL,0,0,0,25000,0.13,25,1,Yes
6,22,11:21:00,AL,1,0,0,0,8.29,255,1,No
6,22,13:42:00,AL,0,0,0,0,0.27,50,1,Yes
6,22,17:30:00,MS,0,0,0,0,2.75,150,1,Yes
6,23,13:21:00,PA,1,0,0,60000,2.97,250,1,No
6,23,15:37:00,KY,1,0,0,100000,5.1,75,1,No
6,23,15:55:00,WV,0,0,0,65000,0.27,200,1,Yes
6,23,16:05:00,KY,1,0,0,150000,2.1,100,1,No
6,23,17:47:00,WV,1,0,0,20000,0.13,47,1,No
6,23,17:58:00,WV,1,0,0,300000,4.4,400,1,No
6,24,6:21:00,NJ,0,0,0,0,0.5,40,1,Yes
6,24,6:27:00,NJ,0,0,0,0,0.3,25,1,Yes
6,25,15:25:00,CO,0,0,0,2000,4.37,200,1,Yes
6,25,17:08:00,OK,0,0,0,0,0.1,10,1,Yes
6,25,17:33:00,OK,0,0,0,0,0.1,10,1,Yes
6,26,17:20:00,KS,0,0,0,0,6.87,50,1,Yes
6,28,14:46:00,IA,2,0,0,0,3.7,135,1,No
6,28,14:57:00,IA,0,0,0,5000,14.93,100,1,Yes
6,28,15:21:00,IA,1,0,0,0,2.12,75,1,No
6,28,15:21:00,IA,1,0,0,10000,3.78,100,1,No
6,28,15:25:00,WI,1,0,0,0,11.35,700,1,No
6,28,15:43:00,IA,0,0,0,1000,1.94,30,1,Yes
6,28,15:45:00,IA,1,0,0,20000,7.59,100,1,No
6,28,15:49:00,WI,1,0,0,0,2.2,180,1,No
6,28,16:05:00,IA,2,0,0,75000,6.99,1000,1,No
6,28,16:54:00,IA,1,0,0,85000,17.8,500,1,No
6,28,17:18:00,IA,0,0,0,0,0.51,25,1,Yes
6,28,17:22:00,MN,0,0,0,0,0.01,25,1,Yes
6,28,17:38:00,IA,2,1,0,0,11.69,200,1,No
6,28,17:42:00,MN,0,0,0,5000,0.42,25,1,Yes
6,28,17:48:00,MO,1,0,0,0,16.37,75,1,No
6,28,17:55:00,WI,1,0,0,145000,0.57,150,1,No
6,28,17:55:00,WI,1,0,0,325000,2.21,300,1,No
6,28,18:07:00,MN,0,0,0,3000,0.48,25,1,Yes
6,28,18:14:00,IA,2,0,0,0,2.5,30,1,No
6,28,18:26:00,IA,0,0,0,0,0.02,10,1,Yes
6,28,18:38:00,WI,0,0,0,60000,0.79,100,1,Yes
6,28,18:56:00,IA,1,0,0,0,2,15,1,No
6,28,19:14:00,IL,1,0,0,0,5.86,200,1,No
6,28,19:23:00,IL,1,0,0,0,1.64,100,1,No
6,28,19:31:00,MO,0,0,0,0,1.31,25,1,Yes
6,28,19:50:00,MO,0,0,0,0,1.44,25,1,Yes
6,29,16:45:00,NE,1,0,0,0,14.4,150,1,No
6,30,13:49:00,NY,1,0,0,0,0.25,50,1,No
6,30,14:45:00,NY,0,0,0,20000,1.47,125,1,Yes
6,30,15:28:00,NY,1,0,0,0,0.6,150,1,No
6,30,18:31:00,MI,0,0,0,0,0.2,25,1,Yes
7,1,12:20:00,ME,0,0,0,0,3.42,50,1,Yes
7,1,14:42:00,ME,1,0,0,0,1.53,250,1,No
7,1,16:09:00,ME,1,0,0,0,0.32,200,1,No
7,1,16:14:00,ME,1,1,0,0,2.48,200,1,No
7,1,16:31:00,ME,0,0,0,0,2.54,75,1,Yes
7,3,5:28:00,AR,1,0,0,750000,0.09,75,1,No
7,3,15:30:00,NM,0,0,0,0,0.82,30,1,Yes
7,3,16:20:00,TN,0,0,0,0,0.31,75,1,Yes
7,5,17:58:00,TN,1,0,0,750000,1.54,200,1,No
7,5,19:58:00,TN,0,0,0,10000,3.9,75,1,Yes
7,5,20:14:00,WV,0,0,0,0,0.26,30,1,Yes
7,6,13:48:00,MN,1,0,0,0,0.93,264,1,No
7,6,15:30:00,NM,0,0,0,0,0.04,20,1,Yes
7,7,11:30:00,TX,0,0,0,0,0.1,1,1,Yes
7,7,18:00:00,FL,0,0,0,0,0.05,15,1,Yes
7,7,18:29:00,FL,0,0,0,20000,0.69,25,1,Yes
7,8,18:20:00,UT,-9,0,0,0,0.05,1,1,No
7,9,20:37:00,MN,0,0,0,0,1.32,50,1,Yes
7,9,21:30:00,MN,1,0,0,0,2.68,100,1,No
7,10,12:00:00,UT,-9,0,0,0,0.05,1,1,No
7,10,13:57:00,PA,0,0,0,30000,3.18,75,1,Yes
7,10,16:45:00,IL,0,0,0,0,1.6,50,1,Yes
7,10,17:35:00,OH,0,0,0,15000,0.44,50,1,Yes
7,10,17:53:00,IN,1,0,0,0,3.84,200,1,No
7,10,17:58:00,IN,1,0,0,0,2.95,100,1,No
7,10,18:14:00,OH,0,0,0,10000,6.35,150,1,Yes
7,11,16:16:00,ND,0,0,0,0,2,150,1,Yes
7,11,16:35:00,IA,1,0,0,1000,4.58,60,1,No
7,11,16:39:00,ND,1,0,0,2000,1.52,150,1,No
7,11,16:45:00,PA,0,0,0,10000,1,250,1,Yes
7,11,16:48:00,ND,0,0,0,0,0.4,100,1,Yes
7,11,16:51:00,ND,0,0,0,2000,1,100,1,Yes
7,11,17:25:00,ND,1,0,0,2000,5.92,150,1,No
7,11,17:30:00,ND,1,0,0,4000,7,150,1,No
7,11,17:50:00,ND,0,0,0,0,5.8,1150,1,Yes
7,11,17:58:00,ND,2,0,0,750000,22,1200,1,No
7,11,18:07:00,MN,1,0,0,50000,10,250,1,No
7,11,18:48:00,ND,2,0,0,800000,11.64,600,2,No
7,11,18:48:00,ND,2,0,0,250000,6.64,600,2,No
7,11,19:00:00,MN,2,0,0,550000,5,600,2,No
7,11,19:42:00,MN,2,0,0,475000,12.81,500,1,No
7,12,1:20:00,MN,0,0,0,0,12.64,440,1,Yes
7,12,1:27:00,MN,1,0,0,0,10.72,400,1,No
7,12,1:39:00,MN,0,0,0,0,0.55,200,1,Yes
7,12,1:41:00,MN,0,0,0,0,3.03,250,1,Yes
7,12,19:30:00,WI,0,0,0,5000,0.73,30,1,Yes
7,14,19:55:00,AZ,0,0,0,0,0.11,10,1,Yes
7,15,12:14:00,LA,0,0,0,0,0.05,10,1,Yes
7,15,14:27:00,TX,0,0,0,40000,0.38,20,1,Yes
7,15,15:15:00,TX,0,0,0,100000,0.1,20,1,Yes
7,17,16:39:00,MN,0,0,0,0,4.38,200,1,Yes
7,17,16:46:00,MN,0,0,0,0,1.91,75,1,Yes
7,17,17:07:00,MN,0,0,0,0,4.68,200,1,Yes
7,19,8:35:00,ND,0,0,0,0,0.26,25,1,Yes
7,19,9:23:00,NC,0,0,0,10000,0.15,25,1,Yes
7,19,13:00:00,MN,0,0,0,30000,0.5,50,1,Yes
7,19,13:02:00,MN,0,0,0,25000,1.54,50,1,Yes
7,19,13:48:00,MN,0,0,0,0,5.32,330,1,Yes
7,19,16:07:00,MN,1,0,0,40000,0.77,25,1,No
7,19,16:15:00,IA,0,0,0,12000,0.72,20,1,Yes
7,19,16:25:00,MN,1,0,0,20000,2.03,30,1,No
7,19,16:30:00,LA,0,0,0,0,0.67,10,1,Yes
7,19,17:08:00,IA,1,2,0,840000,5.78,400,1,No
7,20,10:30:00,NY,2,0,0,3500,6.11,700,1,No
7,20,10:55:00,NY,0,0,0,100000,1.34,450,1,Yes
7,20,11:29:00,NY,0,0,0,25000,1.06,150,1,Yes
7,20,11:45:00,NY,1,0,0,250000,4.22,740,1,No
7,21,14:45:00,MN,1,0,0,100000,2.81,200,1,No
7,21,16:34:00,MN,0,0,0,0,0.4,100,1,Yes
7,21,16:44:00,IA,0,0,0,0,0.12,10,1,Yes
7,21,16:52:00,KS,0,0,0,0,0.01,400,1,Yes
7,21,18:19:00,IL,1,0,0,40000,3.72,150,1,No
7,21,19:50:00,ND,0,0,0,0,0.17,25,1,Yes
7,22,16:48:00,OH,1,0,0,25000,0.8,230,1,No
7,22,17:40:00,PA,0,0,0,0,0.1,25,1,Yes
7,23,13:33:00,IN,0,0,0,40000,1.71,50,1,Yes
7,23,23:23:00,MD,2,1,0,0,2.37,150,1,No
7,24,13:57:00,PA,0,0,0,0,0.34,25,1,Yes
7,25,18:50:00,SD,0,0,0,0,0.25,25,1,Yes
7,26,17:06:00,IA,0,0,0,0,1.25,25,1,Yes
7,27,11:38:00,FL,0,0,0,0,0.11,40,1,Yes
7,29,17:00:00,AZ,0,0,0,0,0.12,10,1,Yes
7,29,17:55:00,MT,0,0,0,0,0.13,10,1,Yes
7,31,13:55:00,FL,0,0,0,96000,0.69,100,1,Yes
8,2,17:27:00,IL,0,0,0,0,0.5,40,1,Yes
8,3,16:10:00,MI,0,0,0,55000,0.09,55,1,Yes
8,3,17:04:00,MN,0,0,0,0,0.34,20,1,Yes
8,3,17:04:00,MN,0,0,0,0,0.2,10,1,Yes
8,3,17:10:00,MN,0,0,0,0,0.1,20,1,Yes
8,3,18:05:00,AZ,0,0,0,0,0.25,100,1,Yes
8,4,12:50:00,NY,-9,0,0,0,0.05,20,1,No
8,4,15:55:00,PA,1,0,0,5000,1.22,200,1,No
8,4,17:46:00,GA,1,0,0,100000,1.86,200,1,No
8,5,20:47:00,ME,1,0,0,0,2.53,33,1,No
8,5,21:30:00,ME,1,0,0,0,0.48,20,1,No
8,6,0:19:00,OK,2,30,0,50000000,6.9,550,1,No
8,6,0:27:00,OK,1,0,0,220000,2.9,400,1,No
8,6,0:32:00,OK,1,0,0,15000,4.5,200,1,No
8,6,1:11:00,OK,1,0,0,5000,0.9,400,1,No
8,7,11:40:00,MD,1,0,0,750000,1.47,150,1,No
8,7,12:51:00,VA,0,0,0,15000,2.09,50,1,Yes
8,7,16:22:00,NE,0,0,0,0,0.1,10,1,Yes
8,9,17:50:00,NM,0,0,0,0,0.33,50,1,Yes
8,11,15:03:00,FL,0,0,0,0,0.22,25,1,Yes
8,11,16:08:00,VA,0,0,0,0,1.38,100,1,Yes
8,12,13:12:00,PA,1,0,0,500000,5.53,200,1,No
8,12,17:10:00,CO,0,0,0,0,0.01,25,1,Yes
8,12,17:27:00,CO,0,0,0,0,0.01,25,1,Yes
8,12,17:30:00,CO,0,0,0,0,0.01,25,1,Yes
8,12,17:45:00,CO,0,0,0,0,0.01,25,1,Yes
8,13,19:00:00,TX,0,0,0,0,0.09,20,1,Yes
8,15,18:10:00,NE,0,0,0,0,6.78,50,1,Yes
8,16,15:46:00,MN,0,0,0,0,3.87,75,1,Yes
8,16,16:03:00,MN,0,0,0,0,1.94,25,1,Yes
8,16,16:32:00,MN,0,0,0,0,1.27,20,1,Yes
8,16,16:33:00,MN,1,0,0,0,5.22,75,1,No
8,16,17:15:00,MN,0,0,0,0,1.37,60,1,Yes
8,16,17:26:00,MN,0,0,0,0,4.08,75,1,Yes
8,16,18:05:00,MN,0,0,0,0,1.34,10,1,Yes
8,16,18:21:00,MN,0,0,0,0,0.61,25,1,Yes
8,16,18:21:00,IL,1,0,0,0,2.79,75,1,No
8,16,18:22:00,IL,1,0,0,0,0.54,60,1,No
8,16,18:28:00,IL,0,0,0,0,3.25,20,1,Yes
8,16,18:46:00,MN,0,0,0,0,1.2,75,1,Yes
8,16,19:05:00,MN,0,0,0,0,0.77,50,1,Yes
8,16,19:08:00,MN,0,0,0,0,0.05,30,1,Yes
8,17,17:11:00,OH,1,0,0,50000,1.04,100,1,No
8,17,17:34:00,MI,0,0,0,45000,0.26,75,1,Yes
8,17,19:10:00,MI,0,0,0,0,3.07,100,1,Yes
8,18,15:40:00,FL,0,0,0,0,0.18,20,1,Yes
8,18,16:29:00,FL,0,0,0,8000,0.36,15,1,Yes
8,18,18:26:00,MN,1,0,0,500000,3.03,100,1,No
8,18,18:37:00,MN,1,0,0,0,1.34,100,1,No
8,18,18:47:00,MN,1,0,0,0,1.63,100,1,No
8,18,18:47:00,IA,1,0,0,0,1.63,100,1,No
8,18,19:07:00,IA,2,0,0,300000,5.14,250,1,No
8,18,20:21:00,IA,0,0,0,0,0.81,50,1,Yes
8,19,18:40:00,NE,0,0,0,0,0.1,10,1,Yes
8,19,18:48:00,NE,1,0,0,50000,2.3,840,1,No
8,19,18:48:00,NE,1,0,0,10000,0.69,330,1,No
8,19,19:03:00,NE,0,0,0,0,0.1,10,1,Yes
8,19,19:14:00,NE,2,0,0,100000,0.65,540,1,No
8,21,16:52:00,IA,0,0,0,5000,3.28,80,1,Yes
8,21,16:58:00,IA,0,0,0,0,1.08,10,1,Yes
8,22,14:23:00,PA,1,0,0,50000,1.5,250,1,No
8,22,14:55:00,NY,1,0,0,10000,0.15,30,1,No
8,22,15:25:00,NY,0,0,0,50000,0.43,150,1,Yes
8,25,13:18:00,TX,0,0,0,500,0.12,20,1,Yes
8,25,14:30:00,TX,0,0,0,30000,0.23,30,1,Yes
8,25,15:08:00,TX,1,0,0,500000,2.18,50,1,No
8,25,15:14:00,TX,0,0,0,10000,0.16,20,1,Yes
8,25,17:11:00,TX,0,0,0,100000,3.98,50,1,Yes
8,25,21:44:00,TX,0,0,0,100000,4.76,50,1,Yes
8,25,23:28:00,TX,0,0,0,50000,4.31,50,1,Yes
8,25,23:50:00,TX,1,0,0,1000000,1.56,50,1,No
8,25,23:56:00,TX,1,0,0,500000,1.46,100,1,No
8,26,1:10:00,TX,0,0,0,0,1.45,30,1,Yes
8,26,1:12:00,TX,0,0,0,30000,0.11,30,1,Yes
8,26,3:30:00,TX,0,0,0,100000,1.02,30,1,Yes
8,26,4:00:00,TX,1,0,0,1300000,0.9,50,1,No
8,26,7:05:00,TX,0,0,0,0,0.16,20,1,Yes
8,26,11:22:00,LA,0,0,0,7000,1.66,25,1,Yes
8,26,14:50:00,TX,1,0,0,500000,0.94,50,1,No
8,26,15:20:00,SD,0,0,0,0,0.66,10,1,Yes
8,26,15:20:00,TX,0,0,0,30000,0.52,50,1,Yes
8,26,16:23:00,TX,0,0,0,50000,0.54,30,1,Yes
8,26,19:15:00,TX,1,0,0,2000000,5.78,100,1,No
8,26,19:19:00,FL,0,0,0,20000,0.32,50,1,Yes
8,26,23:00:00,TX,0,0,0,50000,0.03,30,1,Yes
8,27,0:43:00,TX,1,0,0,300000,2.27,50,1,No
8,27,3:03:00,TX,0,0,0,200000,0.73,30,1,Yes
8,27,9:15:00,TX,0,0,0,50000,0.08,20,1,Yes
8,27,13:15:00,LA,0,0,0,5000,0.21,25,1,Yes
8,27,13:35:00,LA,0,0,0,0,0.15,25,1,Yes
8,28,3:39:00,LA,0,0,0,15000,0.28,25,1,Yes
8,29,16:00:00,LA,0,0,0,0,0.02,25,1,Yes
8,29,16:09:00,LA,2,0,0,200000,2.18,175,1,No
8,29,16:34:00,LA,0,0,0,0,0.14,25,1,Yes
8,30,0:00:00,MS,0,0,0,0,0.15,30,1,Yes
8,30,1:20:00,MS,0,0,0,0,0.25,200,1,Yes
8,30,9:04:00,MS,1,0,0,150000,1.71,100,1,No
8,30,9:07:00,MS,1,0,0,0,3.25,200,1,No
8,30,10:31:00,MS,0,0,0,0,2.32,250,1,Yes
8,30,10:41:00,MS,1,0,0,200000,1.26,160,1,No
8,30,11:35:00,MS,0,0,0,15000,1.08,50,1,Yes
8,31,7:19:00,AR,0,0,0,15000,1.71,50,1,Yes
8,31,10:57:00,MS,0,0,0,25000,0.27,30,1,Yes
8,31,12:13:00,MS,0,0,0,0,1.07,40,1,Yes
8,31,12:23:00,MS,1,0,0,150000,2.47,150,1,No
8,31,12:43:00,MS,0,0,0,50000,0.25,30,1,Yes
8,31,14:07:00,TN,0,0,0,10000,1.25,50,1,Yes
8,31,14:40:00,AL,2,6,0,0,31.24,600,1,No
8,31,15:19:00,TN,0,0,0,10000,0.25,50,1,Yes
8,31,16:03:00,TN,0,0,0,10000,0.75,70,1,Yes
8,31,16:11:00,TN,0,0,0,10000,3.42,75,1,Yes
8,31,17:57:00,AL,1,0,0,0,6.5,100,1,No
