Month,Day,Time,State,f scale,Injuries,Fatalities,Prop loss,Length,Width,Number,F0,ln(length),,,,,,,,
4,2,9 15:15:0,0 T,X,0,0,0,1.55,100,1,Yes,0.438254931,,,,,,,,
4,2,9 15:17:0,0 O,K,1,0,20000,7.3,600,1,No,1.987874348,,,,,,,,
4,2,9 15:20:0,0 I,L,0,0,0,0.68,10,1,Yes,-0.385662481,,,,,,,,
4,2,9 15:57:0,12:00 AM,R,1,0,50000,5.5,300,1,No,1.704748092,,,,,,,,
4,2,9 16:10:0,0 T,X,0,0,60000,1.8,75,1,Yes,0.587786665,,,,,,,,
4,2,9 16:29:0,0 T,X,4,25,2,1200000,21.42,1760,1,No,3.064325065,,,,,,,
4,2,9 16:51:0,0 T,X,2,10,600000,11.68,100,1,No,2.457877977,,,,,,,,
4,2,9 17:08:0,0 T,X,3,24,2,670000,39.71,1760,1,No,3.681603045,,,,,,,
4,2,9 17:32:0,0 T,X,0,0,10000,8.57,100,1,Yes,2.148267733,,,,,,,,
4,2,9 18:13:0,0 T,X,0,0,5000,0.88,80,1,Yes,-0.127833372,,,,,,,,
4,2,9 19:45:0,0 T,X,1,0,25000,2.99,570,1,No,1.095273387,,,,,,,,
4,2,9 19:48:0,0 T,X,1,0,30000,0.3,190,1,No,-1.203972804,,,,,,,,
4,2,9 23:37:0,12:00 AM,R,1,0,80000,5.86,100,1,No,1.768149604,,,,,,,,
4,2,9 23:57:0,12:00 AM,R,1,0,5000,0.76,80,1,No,-0.274436846,,,,,,,,
4,3,0 0:25:00,AR,1,0,0,100000,2.84,100,1,No,1.043804052,,,,,,,,
4,3,0 0:56:00,AR,1,0,0,20000,1.96,50,2,No,0.672944473,,,,,,,,
4,3,0 0:56:00,AR,1,0,0,20000,1.65,50,2,No,0.500775288,,,,,,,,
4,3,0 0:57:00,MO,1,0,0,0,0.31,50,2,No,-1.171182982,,,,,,,,
4,3,0 1:07:00,AR,1,0,0,300000,5.6,150,1,No,1.722766598,,,,,,,,
4,3,0 1:08:00,MO,1,0,0,250000,1.2,100,1,No,0.182321557,,,,,,,,
4,3,0 1:15:00,AR,1,0,0,10000,5.12,400,1,No,1.633154439,,,,,,,,
4,3,0 1:52:00,MO,2,0,0,60000,4.04,150,1,No,1.396244692,,,,,,,,
4,3,0 2:07:00,LA,1,0,0,50000,6.87,1760,1,No,1.927164106,,,,,,,,
4,3,0 3:20:00,LA,1,0,0,110000,0.63,95,1,No,-0.46203546,,,,,,,,
4,3,0 3:44:00,LA,1,0,0,100000,5.71,50,1,No,1.742219024,,,,,,,,
4,3,0 4:50:00,AR,0,0,0,50000,1.13,75,1,Yes,0.122217633,,,,,,,,
4,3,0 5:14:00,MS,2,0,0,400000,3.44,440,1,No,1.235471471,,,,,,,,
4,3,0 6:13:00,LA,1,0,0,100000,9.24,440,2,No,2.223541886,,,,,,,,
4,3,0 6:13:00,LA,1,0,0,50000,7.3,200,2,No,1.987874348,,,,,,,,
4,3,0 6:24:00,MS,1,0,0,50000,1.94,440,2,No,0.662687973,,,,,,,,
4,3,0 6:24:00,MS,1,0,0,300000,14.44,440,1,No,2.670002133,,,,,,,,
4,3,0 6:30:00,MS,2,0,0,530000,19.9,880,1,No,2.990719732,,,,,,,,
4,3,0 7:01:00,MS,0,0,0,50000,5.17,100,1,Yes,1.642872689,,,,,,,,
4,3,0 7:10:00,MS,1,0,0,115000,6.12,300,1,No,1.811562097,,,,,,,,
4,3,0 7:14:00,MS,1,0,0,50000,2.73,900,1,No,1.004301609,,,,,,,,
4,3,0 7:22:00,MS,1,0,0,300000,20.34,880,1,No,3.012589391,,,,,,,,
4,3,0 7:23:00,MS,1,0,0,70000,1.07,150,1,No,0.067658648,,,,,,,,
4,3,0 7:23:00,MS,1,0,0,95000,7.14,1800,1,No,1.965712776,,,,,,,,
4,3,0 7:28:00,MS,1,0,0,150000,2.04,500,1,No,0.712949808,,,,,,,,
4,3,0 7:46:00,TN,0,0,0,100000,2.1,100,1,Yes,0.741937345,,,,,,,,
4,3,0 7:50:00,MS,1,0,0,40000,6.02,400,1,No,1.795087259,,,,,,,,
4,3,0 7:51:00,MS,1,0,0,20000,5.04,1500,1,No,1.617406082,,,,,,,,
4,3,0 7:54:00,MS,2,0,0,2300000,21.7,1700,1,No,3.077312261,,,,,,,,
4,3,0 8:06:00,MS,1,0,0,130000,6.88,1003,1,No,1.928618652,,,,,,,,
4,3,0 8:16:00,MS,2,0,1,3800000,23.4,1900,1,No,3.152736022,,,,,,,,
4,3,0 8:38:00,MS,1,0,0,40000,9.14,400,1,No,2.212660385,,,,,,,,
4,3,0 8:41:00,MS,0,0,0,50000,4.28,100,1,Yes,1.45395301,,,,,,,,
4,3,0 8:42:00,MS,1,0,0,30000,3.04,600,1,No,1.111857515,,,,,,,,
4,3,0 8:42:00,MS,1,0,0,60000,3.85,600,1,No,1.348073148,,,,,,,,
4,3,0 8:51:00,MS,0,0,0,40000,2.63,250,1,Yes,0.966983846,,,,,,,,
4,3,0 8:58:00,MS,2,0,0,2150000,15.49,1936,1,No,2.740194654,,,,,,,,
4,3,0 9:11:00,MS,1,0,0,4000000,6.63,970,1,No,1.891604804,,,,,,,,
4,3,0 9:13:00,MS,1,0,0,40000,5.63,800,1,No,1.728109442,,,,,,,,
4,3,0 9:14:00,MS,1,0,0,75000,6.76,650,1,No,1.91102289,,,,,,,,
4,3,0 9:17:00,MS,0,0,0,20000,0.29,50,1,Yes,-1.237874356,,,,,,,,
4,3,0 9:18:00,MS,1,0,0,30000,7.44,600,1,No,2.006870849,,,,,,,,
4,3,0 9:26:00,MS,1,0,0,200000,2.7,50,1,No,0.993251773,,,,,,,,
4,3,0 10:37:0,0 M,S,1,0,375000,3.82,440,1,No,1.340250423,,,,,,,,
4,3,0 12:15:0,0 L,A,1,0,0,0.9,50,1,No,-0.105360516,,,,,,,,
4,3,0 12:50:0,0 L,A,0,0,0,0.3,40,1,Yes,-1.203972804,,,,,,,,
4,3,0 13:12:0,12:00 AM,L,0,0,0,10.05,215,1,Yes,2.307572635,,,,,,,,
5,1,8:07:00,GA,0,0,0,12000,0.46,50,1,Yes,-0.776528789,,,,,,,,
5,1,8:24:00,GA,0,0,0,25000,2.36,150,1,Yes,0.858661619,,,,,,,,
5,1,12:30:00,PA,0,0,0,20000,2.86,50,1,Yes,1.050821625,,,,,,,,
5,1,12:56:00,PA,0,0,0,5000,0.38,50,1,Yes,-0.967584026,,,,,,,,
5,1,13:09:00,PA,0,0,0,15000,0.88,75,1,Yes,-0.127833372,,,,,,,,
5,1,13:25:00,PA,0,0,0,10000,0.54,100,1,Yes,-0.616186139,,,,,,,,
5,1,13:27:00,PA,0,0,0,10000,0.75,75,1,Yes,-0.287682072,,,,,,,,
5,1,13:27:00,PA,1,0,0,50000,2.23,100,1,No,0.802001585,,,,,,,,
5,1,13:54:00,NC,0,0,0,10000,2.67,50,1,Yes,0.982078472,,,,,,,,
5,1,14:08:00,PA,1,0,0,0,1.68,200,1,No,0.518793793,,,,,,,,
5,1,16:44:00,PA,1,1,0,200000,1.1,100,1,No,0.09531018,,,,,,,,
5,2,15:30:00,FL,0,0,0,0,0.25,25,1,Yes,-1.386294361,,,,,,,,
5,3,15:14:00,TX,1,0,0,500000,8.37,1500,1,No,2.124653885,,,,,,,,
5,3,16:31:00,TX,0,0,0,100000,5.74,300,1,Yes,1.74745921,,,,,,,,
5,4,11:25:00,GA,0,0,0,0,0.02,35,1,Yes,-3.912023005,,,,,,,,
5,4,12:04:00,GA,1,0,0,0,1.9,60,1,No,0.641853886,,,,,,,,
5,4,12:20:00,GA,1,0,0,0,1,70,1,No,0,,,,,,,,
5,4,15:50:00,GA,1,5,0,0,2.78,120,1,No,1.022450928,,,,,,,,
5,4,17:46:00,SC,1,0,0,0,12.52,440,1,No,2.527327366,,,,,,,,
5,4,18:15:00,SC,1,0,0,0,6.03,125,1,No,1.796747011,,,,,,,,
5,4,18:26:00,SC,1,0,0,0,2.02,150,1,No,0.703097511,,,,,,,,
5,4,19:01:00,SC,1,0,0,0,3.08,150,1,No,1.124929597,,,,,,,,
5,4,19:12:00,GA,0,0,0,50000,0.11,50,1,Yes,-2.207274913,,,,,,,,
5,4,19:37:00,SC,1,0,0,80000,2.07,75,1,No,0.727548607,,,,,,,,
5,4,19:40:00,GA,0,0,0,15000,1.1,80,1,Yes,0.09531018,,,,,,,,
5,4,20:07:00,SC,1,1,0,60000,0.86,75,1,No,-0.15082289,,,,,,,,
5,4,20:27:00,SC,0,0,0,0,0.2,75,1,Yes,-1.609437912,,,,,,,,
5,5,1:12:00,NC,0,0,0,4000000,3.26,375,1,Yes,1.181727195,,,,,,,,
5,5,2:04:00,VA,0,0,0,15000,0.3,100,1,Yes,-1.203972804,,,,,,,,
5,5,3:21:00,NC,1,0,0,100000,1,250,1,No,0,,,,,,,,
5,5,3:40:00,VA,1,0,0,200000,14.79,75,1,No,2.693951277,,,,,,,,
5,5,4:13:00,VA,0,0,0,20000,1.01,75,1,Yes,0.009950331,,,,,,,,
5,5,4:40:00,VA,0,0,0,100000,0.38,75,1,Yes,-0.967584026,,,,,,,,
5,5,4:50:00,VA,1,0,0,450000,2.42,300,1,No,0.88376754,,,,,,,,
5,5,5:09:00,VA,1,0,0,38000,2.31,150,1,No,0.837247525,,,,,,,,
5,5,5:27:00,NC,0,0,0,205000,11.71,100,1,Yes,2.460443178,,,,,,,,
5,5,6:02:00,NC,0,0,0,20000,8.12,75,1,Yes,2.094330154,,,,,,,,
5,5,6:17:00,VA,1,0,0,0,0.87,100,1,No,-0.139262067,,,,,,,,
5,5,7:19:00,VA,1,0,0,0,1.18,10,1,No,0.165514438,,,,,,,,
5,5,17:55:00,VA,0,0,0,6000,4.91,75,1,Yes,1.591273942,,,,,,,,
5,7,14:30:00,CA,0,0,0,0,0.01,50,1,Yes,-4.605170186,,,,,,,,
5,8,14:24:00,CO,1,0,0,0,0.19,100,1,No,-1.660731207,,,,,,,,
5,8,18:17:00,NM,0,0,0,0,0.2,40,1,Yes,-1.609437912,,,,,,,,
5,9,12:15:00,NM,0,0,0,0,4.9,40,1,Yes,1.589235205,,,,,,,,
5,9,12:25:00,NM,0,0,0,0,0.31,40,1,Yes,-1.171182982,,,,,,,,
5,9,12:55:00,NM,0,0,0,0,0.07,30,1,Yes,-2.659260037,,,,,,,,
5,9,16:00:00,NM,0,0,0,0,3.49,50,1,Yes,1.249901736,,,,,,,,
5,9,18:11:00,CO,-,9,0,0,1.18,50,1,No,0.165514438,,,,,,,,
5,9,18:46:00,TX,-,9,0,0,0.01,20,1,No,-4.605170186,,,,,,,,
5,9,19:45:00,TX,-,9,0,0,0.01,15,1,No,-4.605170186,,,,,,,,
5,9,20:31:00,TX,-,9,0,0,0.01,30,1,No,-4.605170186,,,,,,,,
5,1,0 2:27:00,TX,1,0,0,0,2.8,180,1,No,1.029619417,,,,,,,,
5,1,0 3:01:00,TX,1,0,0,0,2.65,50,1,No,0.97455964,,,,,,,,
5,1,0 12:37:0,0 N,M,0,0,0,1.66,50,1,Yes,0.506817602,,,,,,,,
5,1,0 13:46:0,0 I,A,0,0,0,2.77,50,1,Yes,1.01884732,,,,,,,,
5,1,0 13:54:0,0 T,X,-9,0,0,0.01,10,1,No,-4.605170186,,,,,,,,
5,1,0 14:37:0,0 T,X,-9,0,0,0.01,10,1,No,-4.605170186,,,,,,,,
5,1,0 14:58:0,0 T,X,-9,0,0,1.05,25,1,No,0.048790164,,,,,,,,
5,1,0 15:44:0,0 T,X,-9,0,0,0.36,50,1,No,-1.021651248,,,,,,,,
5,1,0 18:49:0,0 I,L,0,0,8000,0.1,20,1,Yes,-2.302585093,,,,,,,,
5,1,0 19:05:0,0 O,K,0,0,0,0.3,30,1,Yes,-1.203972804,,,,,,,,
5,1,0 19:31:0,0 O,K,-9,0,0,0.3,50,1,No,-1.203972804,,,,,,,,
5,1,0 19:36:0,0 O,K,-9,0,0,2,100,1,No,0.693147181,,,,,,,,
5,1,0 21:58:0,0 T,X,-9,0,0,0.1,10,1,No,-2.302585093,,,,,,,,
5,1,0 23:34:0,0 M,O,0,0,0,100000,1,100,1,Yes,0,,,,,,,
5,1,1 13:01:0,0 O,K,1,0,500000,1.5,300,1,No,0.405465108,,,,,,,,
5,1,1 13:27:0,0 O,K,1,0,0,3.1,350,1,No,1.131402111,,,,,,,,
5,1,1 14:13:0,0 O,K,-9,0,0,0.1,50,1,No,-2.302585093,,,,,,,,
5,1,1 14:55:0,0 T,X,0,0,4000,2.09,50,1,Yes,0.737164066,,,,,,,,
5,1,1 16:11:0,0 O,K,0,0,0,0.1,50,1,Yes,-2.302585093,,,,,,,,
5,1,1 17:09:0,0 T,X,1,0,60000,1.28,175,1,No,0.246860078,,,,,,,,
5,1,1 17:23:0,0 T,X,1,0,50000,2.69,220,1,No,0.989541194,,,,,,,,
5,1,1 18:03:0,0 T,X,1,0,15000,5.3,280,1,No,1.667706821,,,,,,,,
5,1,1 19:15:0,0 L,A,1,0,10000,2.32,215,1,No,0.841567186,,,,,,,,
5,1,1 19:31:0,0 L,A,1,0,0,0.76,110,1,No,-0.274436846,,,,,,,,
5,1,1 19:33:0,0 T,X,2,0,1025000,4.57,800,1,No,1.519513205,,,,,,,,
5,1,2 3:06:00,LA,1,0,0,15000,3.04,267,1,No,1.111857515,,,,,,,,
5,1,2 8:01:00,LA,0,0,0,10000,0.14,40,1,Yes,-1.966112856,,,,,,,,
5,1,2 8:01:00,LA,1,1,0,0,0.6,30,1,No,-0.510825624,,,,,,,,
5,1,2 10:13:0,0 L,A,0,0,0,0.2,25,1,Yes,-1.609437912,,,,,,,,
5,1,2 14:30:0,0 T,N,0,0,0,0.13,40,1,Yes,-2.040220829,,,,,,,,
5,1,2 15:35:0,0 L,A,0,0,0,0.54,20,1,Yes,-0.616186139,,,,,,,,
5,1,5 17:45:0,0 I,A,0,0,4000,0.98,50,1,Yes,-0.020202707,,,,,,,,
5,1,6 13:45:0,0 O,K,0,0,0,0.09,25,1,Yes,-2.407945609,,,,,,,,
5,1,6 14:04:0,0 T,X,0,0,0,0.09,25,1,Yes,-2.407945609,,,,,,,,
5,1,6 15:39:0,0 T,X,0,0,0,1.39,50,1,Yes,0.329303747,,,,,,,,
5,1,6 15:42:0,0 W,I,3,25,1,10520000,82.53,1320,1,No,4.413161864,,,,,,,
5,1,6 15:43:0,0 N,E,0,0,3000,1.83,35,1,Yes,0.604315967,,,,,,,,
5,1,6 15:53:0,0 T,X,0,0,0,0.06,25,1,Yes,-2.813410717,,,,,,,,
5,1,6 16:16:0,0 T,X,1,0,0,0.09,25,1,No,-2.407945609,,,,,,,,
5,1,6 16:25:0,0 T,X,2,0,0,9.18,1250,1,No,2.217027205,,,,,,,,
5,1,6 16:45:0,0 T,X,0,0,0,0.29,25,1,Yes,-1.237874356,,,,,,,,
5,1,6 16:49:0,0 K,S,1,0,0,4.03,50,1,No,1.393766376,,,,,,,,
5,1,6 16:50:0,0 T,X,0,0,0,2.26,25,1,Yes,0.815364813,,,,,,,,
5,1,6 17:08:0,0 O,K,-9,0,0,1,20,1,No,0,,,,,,,,
5,1,6 17:18:0,0 O,K,2,0,40000,10.25,150,1,No,2.327277706,,,,,,,,
5,1,6 17:23:0,0 O,K,-9,0,0,1.13,50,1,No,0.122217633,,,,,,,,
5,1,6 17:36:0,0 N,E,0,0,0,0.1,20,1,Yes,-2.302585093,,,,,,,,
5,1,6 17:45:0,0 O,K,1,0,1000,0.75,50,1,No,-0.287682072,,,,,,,,
5,1,6 17:46:0,0 O,K,2,10,1,25020000,18,1000,1,No,2.890371758,,,,,,,
5,1,6 18:59:0,0 K,S,3,2,658000,26.64,300,1,No,3.282413846,,,,,,,,
5,1,6 19:12:0,0 W,I,0,0,0,0.33,175,1,Yes,-1.108662625,,,,,,,,
5,1,6 19:48:0,0 K,S,0,0,0,0.34,75,1,Yes,-1.078809661,,,,,,,,
5,1,7 0:24:00,NE,1,0,0,2.19,50,1,No,0.783901544,,,,,,,,,
5,1,7 13:10:0,0 I,A,0,0,0,0.02,10,1,Yes,-3.912023005,,,,,,,,
5,1,7 13:42:0,0 I,A,0,0,0,0.02,10,1,Yes,-3.912023005,,,,,,,,
5,1,7 14:48:0,0 N,E,1,0,0,0.37,50,1,No,-0.994252273,,,,,,,,
5,1,7 15:16:0,0 I,A,1,0,0,3.22,25,1,No,1.16938136,,,,,,,,
5,1,7 15:29:0,0 M,N,0,0,10000,0.79,30,1,Yes,-0.235722334,,,,,,,,
5,1,7 16:04:0,0 I,L,0,0,0,0.71,25,1,Yes,-0.342490309,,,,,,,,
5,1,7 16:21:0,0 W,I,1,0,60000,1.06,250,1,No,0.058268908,,,,,,,,
5,1,7 17:36:0,0 I,A,1,0,0,5.95,40,1,No,1.78339122,,,,,,,,
5,1,7 17:50:0,0 I,A,0,0,2000,0.2,30,1,Yes,-1.609437912,,,,,,,,
5,1,7 18:35:0,0 M,N,0,0,10000,0.26,30,1,Yes,-1.347073648,,,,,,,,
5,1,7 18:44:0,0 I,A,1,0,2000,2.14,25,1,No,0.760805829,,,,,,,,
5,1,7 19:00:0,0 I,L,1,0,40000,8.11,150,1,No,2.093097868,,,,,,,,
5,1,7 19:44:0,0 I,L,1,0,0,2.06,50,1,No,0.722705983,,,,,,,,
5,1,7 20:20:0,0 I,L,2,1,40000,1.29,50,1,No,0.254642218,,,,,,,,
5,1,7 21:21:0,0 I,L,1,0,100000,10.3,100,1,No,2.332143895,,,,,,,,
5,1,8 13:02:0,0 O,K,-9,0,0,0.7,50,1,No,-0.356674944,,,,,,,,
5,1,8 13:11:0,0 O,K,0,0,5000,1.2,75,1,Yes,0.182321557,,,,,,,,
5,1,8 14:29:0,0 C,O,-9,0,0,2.88,75,1,No,1.057790294,,,,,,,,
5,1,8 14:29:0,0 O,K,1,0,5000,6.05,100,1,No,1.800058272,,,,,,,,
5,1,8 14:40:0,0 O,K,-9,0,0,0.5,100,1,No,-0.693147181,,,,,,,,
5,1,8 15:03:0,0 K,S,0,0,0,0.58,50,1,Yes,-0.544727175,,,,,,,,
5,1,8 15:04:0,0 T,X,-9,0,0,0.2,50,1,No,-1.609437912,,,,,,,,
5,1,8 15:11:0,0 O,K,-9,0,0,0.2,50,1,No,-1.609437912,,,,,,,,
5,1,8 15:14:0,0 K,S,0,0,0,0.49,50,1,Yes,-0.713349888,,,,,,,,
5,1,8 15:18:0,0 K,S,0,0,0,0.35,50,1,Yes,-1.049822124,,,,,,,,
5,1,8 15:20:0,0 O,K,-9,0,0,0.2,30,1,No,-1.609437912,,,,,,,,
5,1,8 15:23:0,0 O,K,0,0,10000,8.6,200,1,Yes,2.151762203,,,,,,,,
5,1,8 15:30:0,0 K,S,0,0,0,0.11,50,1,Yes,-2.207274913,,,,,,,,
5,1,8 15:33:0,0 O,K,0,0,5000,0.2,50,1,Yes,-1.609437912,,,,,,,,
5,1,8 15:33:0,0 K,S,0,0,0,0.56,50,1,Yes,-0.579818495,,,,,,,,
5,1,8 15:37:0,0 O,K,-9,0,0,0.2,30,1,No,-1.609437912,,,,,,,,
5,1,8 15:40:0,0 O,K,-9,0,0,0.3,50,1,No,-1.203972804,,,,,,,,
5,1,8 15:48:0,0 T,X,-9,0,0,1.2,50,1,No,0.182321557,,,,,,,,
5,1,8 15:49:0,0 O,K,1,0,2000,9,200,1,No,2.197224577,,,,,,,,
5,1,8 15:54:0,0 T,X,2,0,100000,2,100,1,No,0.693147181,,,,,,,,
5,1,8 15:57:0,0 O,K,-9,0,0,0.2,50,1,No,-1.609437912,,,,,,,,
5,1,8 16:05:0,0 O,K,0,0,12000,3.42,50,1,Yes,1.229640551,,,,,,,,
5,1,8 16:23:0,0 K,S,0,0,0,0.21,50,1,Yes,-1.560647748,,,,,,,,
5,1,8 16:49:0,0 K,S,0,0,0,0.62,50,1,Yes,-0.478035801,,,,,,,,
5,1,8 16:52:0,0 K,S,0,0,0,0.01,25,1,Yes,-4.605170186,,,,,,,,
5,1,8 17:31:0,0 K,S,0,0,0,0.34,50,1,Yes,-1.078809661,,,,,,,,
5,1,8 18:00:0,0 O,K,0,0,2000,0.2,50,1,Yes,-1.609437912,,,,,,,,
5,1,8 18:41:0,0 T,X,1,0,0,3.3,450,1,No,1.193922468,,,,,,,,
5,1,8 19:04:0,0 T,X,0,0,0,0.42,50,1,Yes,-0.867500568,,,,,,,,
5,1,8 19:38:0,0 T,X,1,0,0,4.36,880,1,No,1.472472057,,,,,,,,
5,1,8 20:13:0,0 O,K,0,0,5000,0.6,75,1,Yes,-0.510825624,,,,,,,,
5,1,8 20:46:0,0 O,K,1,0,30000,8.2,1000,1,No,2.104134154,,,,,,,,
5,1,8 20:56:0,0 O,K,1,0,15000,4.6,1000,1,No,1.526056303,,,,,,,,
5,1,8 20:57:0,0 O,K,2,0,175000,13.7,850,1,No,2.617395833,,,,,,,,
5,1,8 21:11:0,0 O,K,1,0,75000,4.7,500,1,No,1.547562509,,,,,,,,
5,1,8 21:15:0,0 O,K,1,0,25000,3.8,450,1,No,1.335001067,,,,,,,,
5,1,8 21:25:0,0 O,K,1,0,125000,8.8,600,1,No,2.174751721,,,,,,,,
5,1,8 21:30:0,0 O,K,1,0,25000,5,500,1,No,1.609437912,,,,,,,,
5,1,8 21:35:0,0 O,K,1,0,20000,5.3,900,1,No,1.667706821,,,,,,,,
5,1,8 21:37:0,0 O,K,1,0,25000,2,400,1,No,0.693147181,,,,,,,,
5,1,8 21:39:0,0 O,K,1,0,120000,10.3,700,1,No,2.332143895,,,,,,,,
5,1,8 21:40:0,0 O,K,2,0,350000,2.8,400,1,No,1.029619417,,,,,,,,
5,1,8 21:41:0,0 O,K,1,0,20000,3.7,350,1,No,1.30833282,,,,,,,,
5,1,8 21:45:0,0 O,K,1,0,0,16.6,650,1,No,2.809402695,,,,,,,,
5,1,8 21:48:0,0 O,K,1,0,200000,12.7,650,1,No,2.541601993,,,,,,,,
5,1,8 22:01:0,0 O,K,1,0,0,5.8,800,1,No,1.757857918,,,,,,,,
5,1,8 23:07:0,12:00 AM,R,0,0,40000,2,225,1,Yes,0.693147181,,,,,,,,
5,1,8 23:23:0,0 M,O,1,0,100000,1,100,1,No,0,,,,,,,,
5,1,9 0:04:00,MO,0,0,0,50000,0.12,100,1,Yes,-2.120263536,,,,,,,,
5,1,9 0:28:00,MO,0,1,0,10000,0.25,75,1,Yes,-1.386294361,,,,,,,,
5,1,9 0:30:00,MO,1,0,0,0,8.7,200,1,No,2.163323026,,,,,,,,
5,1,9 0:54:00,MO,0,0,0,100000,2.49,200,1,Yes,0.91228271,,,,,,,,
5,1,9 1:00:00,MO,0,0,0,100000,3,500,1,Yes,1.098612289,,,,,,,,
5,1,9 1:15:00,MO,1,0,0,10000,2,300,1,No,0.693147181,,,,,,,,
5,1,9 2:00:00,MO,0,0,0,5000,0.25,50,1,Yes,-1.386294361,,,,,,,,
5,1,9 2:12:00,MO,0,0,0,50000,0.75,300,1,Yes,-0.287682072,,,,,,,,
5,1,9 3:15:00,MO,1,0,0,0,1.58,50,1,No,0.457424847,,,,,,,,
5,1,9 3:23:00,MO,0,0,0,0,3.98,75,1,Yes,1.381281819,,,,,,,,
5,1,9 13:55:0,0 M,O,1,0,50000,2.03,10,1,No,0.708035793,,,,,,,,
5,1,9 14:10:0,0 M,O,0,0,50000,4.1,300,1,Yes,1.410986974,,,,,,,,
5,1,9 14:22:0,0 I,N,1,0,250000,0.23,50,1,No,-1.46967597,,,,,,,,
5,1,9 14:23:0,0 T,X,-9,0,0,0.03,30,1,No,-3.506557897,,,,,,,,
5,1,9 14:37:0,0 K,S,0,0,0,0.38,50,1,Yes,-0.967584026,,,,,,,,
5,1,9 14:42:0,0 M,O,1,0,50000,4.23,300,1,No,1.442201993,,,,,,,,
5,1,9 14:53:0,0 K,S,0,0,0,2.98,150,1,Yes,1.091923301,,,,,,,,
5,1,9 14:57:0,0 M,O,0,0,5000,1,100,1,Yes,0,,,,,,,,
5,1,9 15:05:0,0 M,O,0,0,0,0.86,100,1,Yes,-0.15082289,,,,,,,,
5,1,9 15:11:0,0 K,S,0,0,0,2.22,50,1,Yes,0.797507196,,,,,,,,
5,1,9 15:12:0,0 M,O,0,0,0,0.47,75,1,Yes,-0.755022584,,,,,,,,
5,1,9 15:14:0,0 K,S,0,0,0,4.5,75,1,Yes,1.504077397,,,,,,,,
5,1,9 15:19:0,0 M,O,0,0,5000,0.58,100,1,Yes,-0.544727175,,,,,,,,
5,1,9 15:22:0,0 K,S,0,0,0,0.21,50,1,Yes,-1.560647748,,,,,,,,
5,1,9 15:53:0,0 K,S,0,0,0,0.32,50,1,Yes,-1.139434283,,,,,,,,
5,1,9 16:10:0,0 K,S,0,0,0,0.31,50,1,Yes,-1.171182982,,,,,,,,
5,1,9 16:32:0,0 K,S,0,0,0,0.68,50,1,Yes,-0.385662481,,,,,,,,
5,1,9 16:37:0,0 K,S,0,0,0,0.64,50,1,Yes,-0.446287103,,,,,,,,
5,1,9 17:00:0,0 T,X,-9,0,0,0.5,50,1,No,-0.693147181,,,,,,,,
5,1,9 17:27:0,0 M,O,1,0,0,0.95,75,1,No,-0.051293294,,,,,,,,
5,1,9 18:15:0,0 K,S,0,0,0,0.02,20,1,Yes,-3.912023005,,,,,,,,
5,1,9 18:22:0,0 O,K,-9,0,0,0.2,50,1,No,-1.609437912,,,,,,,,
5,1,9 18:24:0,0 O,K,-9,0,0,0.2,50,1,No,-1.609437912,,,,,,,,
5,1,9 18:27:0,0 T,X,-9,0,0,0.08,25,1,No,-2.525728644,,,,,,,,
5,1,9 18:31:0,0 O,K,-9,0,0,0.2,50,1,No,-1.609437912,,,,,,,,
5,1,9 18:47:0,0 O,K,-9,0,0,2,400,1,No,0.693147181,,,,,,,,
5,1,9 18:48:0,0 K,S,0,0,0,0.21,50,1,Yes,-1.560647748,,,,,,,,
5,1,9 19:09:0,0 K,S,0,0,0,0.01,25,1,Yes,-4.605170186,,,,,,,,
5,1,9 19:25:0,0 K,S,1,0,0,0.8,60,1,No,-0.223143551,,,,,,,,
5,1,9 19:38:0,0 K,S,0,0,0,0.01,25,1,Yes,-4.605170186,,,,,,,,
5,1,9 20:32:0,0 O,K,-9,0,0,1.5,50,1,No,0.405465108,,,,,,,,
5,1,9 20:44:0,0 O,K,-9,0,0,2,50,1,No,0.693147181,,,,,,,,
5,1,9 20:56:0,0 O,K,-9,0,0,6,50,1,No,1.791759469,,,,,,,,
5,1,9 21:13:0,0 O,K,-9,0,0,3,50,1,No,1.098612289,,,,,,,,
5,2,0 17:10:0,0 I,N,1,0,75000,0.16,30,1,No,-1.832581464,,,,,,,,
5,2,0 17:34:0,0 I,N,0,0,0,1.22,50,1,Yes,0.198850859,,,,,,,,
5,2,0 17:40:0,0 I,N,1,0,20000,0.08,40,1,No,-2.525728644,,,,,,,,
5,2,0 18:40:0,0 I,N,1,0,40000,1.45,40,1,No,0.371563556,,,,,,,,
5,2,1 13:55:0,0 T,X,0,0,5000,7.23,20,1,Yes,1.978239036,,,,,,,,
5,2,1 18:29:0,0 N,M,0,0,0,2.23,50,1,Yes,0.802001585,,,,,,,,
5,2,2 8:35:00,TX,0,0,0,200000,0.17,20,1,Yes,-1.771956842,,,,,,,,
5,2,2 10:45:0,0 T,X,0,0,20000,0.1,20,1,Yes,-2.302585093,,,,,,,,
5,2,3 9:46:00,GA,0,0,0,2000,10.18,50,1,Yes,2.320425011,,,,,,,,
5,2,3 10:56:0,0 G,A,1,0,50000,10.63,100,1,No,2.363680192,,,,,,,,
5,2,3 11:46:0,0 G,A,1,2,100000,5.22,150,1,No,1.652497402,,,,,,,,
5,2,3 12:00:0,0 G,A,1,0,500000,1.57,50,1,No,0.451075619,,,,,,,,
